|Unnamed: 0|seller_nickname|products|stock|price|seller_reputation|Lt|condition|isrefu|category_id|regular_price1|pxp|mix|tokens|embedding|cluster
569|569|035b967eb0|1|18|550.0|newbie|Cross Docking|new|not refubirshed|FOODS|no|30.56|reputation: newbie; products: 1; stock: 18; priceproduct: 30.56; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: FOODS; regularprice: no; Cluster:2|54|"[-1.93739291e-02 -1.05234645e-02  5.03556948e-05 ...  1.48553383e-02
  1.89407431e-02  8.85793380e-03]"|2
570|570|035d80eefd|8|472|2747.0|yellow|Cross Docking|used,new|not refubirshed|GAMING,AUDIO & GENERAL ELECTRONICS|no|5.82|reputation: yellow; products: 8; stock: 472; priceproduct: 5.82; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: used,new; Categories: GAMING,AUDIO & GENERAL ELECTRONICS; regularprice: no; Cluster:1|62|"[-0.00922986  0.01119568 -0.0096391  ... -0.00013657  0.03972568
  0.0270538 ]"|1
571|571|035e10f923|6|1724|2796.74|green_gold|DropShipping|new|not refubirshed|TOYS AND GAMES,ANTIQUES & HOBBIES,SECURITY,MANICURE & PEDICURE,APPAREL ACCESSORIES,HEALTH|yes|1.62|reputation: green_gold; products: 6; stock: 1724; priceproduct: 1.62; logistictype: DropShipping; refurbished: not refubirshed; conditionproduct: new; Categories: TOYS AND GAMES,ANTIQUES & HOBBIES,SECURITY,MANICURE & PEDICURE,APPAREL ACCESSORIES,HEALTH; regularprice: yes; Cluster:3|86|"[ 0.02223475  0.00970877  0.03314009 ... -0.00054148  0.03580583
  0.00858795]"|3
572|572|035e63b3e3|1|1|6000.0|newbie|Other|used|not refubirshed|OTHER|no|6000.0|reputation: newbie; products: 1; stock: 1; priceproduct: 6000.0; logistictype: Other; refurbished: not refubirshed; conditionproduct: used; Categories: OTHER; regularprice: no; Cluster:4|52|"[-0.0203477  -0.01573074 -0.00671489 ...  0.01222667  0.02700995
 -0.00261866]"|4
573|573|035eebe4d8|1|3|1777.07|green_silver|FulfilledbyMerchant|new|not refubirshed|APPAREL ACCESSORIES|no|592.36|reputation: green_silver; products: 1; stock: 3; priceproduct: 592.36; logistictype: FulfilledbyMerchant; refurbished: not refubirshed; conditionproduct: new; Categories: APPAREL ACCESSORIES; regularprice: no; Cluster:3|60|"[ 1.51735768e-02 -1.00733405e-02 -2.05841637e-03 ... -3.43536813e-05
  3.09902914e-02  2.03112047e-02]"|3
574|574|035facdfe1|1|1|499.0|green|Cross Docking|used|not refubirshed|SPORTS|no|499.0|reputation: green; products: 1; stock: 1; priceproduct: 499.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: used; Categories: SPORTS; regularprice: no; Cluster:1|54|"[ 0.00328489  0.01998694  0.00354583 ... -0.00188951  0.03659831
  0.0218672 ]"|1
575|575|0360b17011|1|10|219.0|newbie|DropShipping|new|not refubirshed|HOUSEHOLD APPLIANCES|no|21.9|reputation: newbie; products: 1; stock: 10; priceproduct: 21.9; logistictype: DropShipping; refurbished: not refubirshed; conditionproduct: new; Categories: HOUSEHOLD APPLIANCES; regularprice: no; Cluster:4|58|"[-0.0001806  -0.00486624 -0.01989122 ...  0.01014452  0.02203663
 -0.00129027]"|4
576|576|036347a1ba|1|18|1800.0|newbie|DropShipping|new|not refubirshed|PET|no|100.0|reputation: newbie; products: 1; stock: 18; priceproduct: 100.0; logistictype: DropShipping; refurbished: not refubirshed; conditionproduct: new; Categories: PET; regularprice: no; Cluster:4|52|"[-0.00938897 -0.00870627 -0.01757403 ...  0.00416227  0.02766038
  0.00504317]"|4
577|577|03658a0dcb|3|137|367.01|green_gold|FulfilledbyMerchant,Cross Docking|new|not refubirshed|APPAREL,TOYS AND GAMES,HEALTH|yes,no|2.68|reputation: green_gold; products: 3; stock: 137; priceproduct: 2.68; logistictype: FulfilledbyMerchant,Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: APPAREL,TOYS AND GAMES,HEALTH; regularprice: yes,no; Cluster:3|71|[0.00648458 0.00090779 0.02300787 ... 0.00038744 0.03636777 0.01876997]|3
578|578|0368c9d7dd|1|28|96.71|green_platinum|FulfilledbyMerchant|new|not refubirshed|TOOLS|yes|3.45|reputation: green_platinum; products: 1; stock: 28; priceproduct: 3.45; logistictype: FulfilledbyMerchant; refurbished: not refubirshed; conditionproduct: new; Categories: TOOLS; regularprice: yes; Cluster:0|57|"[-0.00033006 -0.00391622 -0.00625155 ... -0.00508388  0.0212454
  0.02025971]"|0
579|579|036af5e14c|5|285|4654.0|green_silver|Cross Docking|new|not refubirshed|SMARTPHONES & TABLETS,OTHER|no|16.33|reputation: green_silver; products: 5; stock: 285; priceproduct: 16.33; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: SMARTPHONES & TABLETS,OTHER; regularprice: no; Cluster:1|62|"[ 0.00325422  0.00249075 -0.00895226 ... -0.00152964  0.01957946
  0.02464759]"|1
580|580|036d32eef1|13|568|5179.25|green_platinum|Cross Docking|new|not refubirshed|BEAUTY PROFESSIONAL,CPG HOME CARE,HOUSEHOLD APPLIANCES,FRAGRANCES & MAKE UP,TOOLS,MANICURE & PEDICURE,LIGHTING,DECOR,HEALTH|yes|9.12|reputation: green_platinum; products: 13; stock: 568; priceproduct: 9.12; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: BEAUTY PROFESSIONAL,CPG HOME CARE,HOUSEHOLD APPLIANCES,FRAGRANCES & MAKE UP,TOOLS,MANICURE & PEDICURE,LIGHTING,DECOR,HEALTH; regularprice: yes; Cluster:0|100|"[ 0.02517268 -0.00764515  0.02902488 ... -0.0088823   0.01874246
  0.02146863]"|0
581|581|036ed35f5f|16|4725|8899.0|green_platinum|Cross Docking|new|not refubirshed|BOOKS, MULTIMEDIA & OTHER E!,APPAREL,SPORTS,TOYS AND GAMES|no|1.88|reputation: green_platinum; products: 16; stock: 4725; priceproduct: 1.88; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: BOOKS, MULTIMEDIA & OTHER E!,APPAREL,SPORTS,TOYS AND GAMES; regularprice: no; Cluster:0|77|"[ 0.02311537  0.00999483  0.00887106 ... -0.00992785  0.03381721
  0.02405309]"|0
582|582|036fa4536e|1|7|975.0|green_silver|Cross Docking|used|not refubirshed|BOOKS, MULTIMEDIA & OTHER E!|no|139.29|reputation: green_silver; products: 1; stock: 7; priceproduct: 139.29; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: used; Categories: BOOKS, MULTIMEDIA & OTHER E!; regularprice: no; Cluster:1|64|"[-0.00310301  0.00550629  0.01573853 ... -0.00743331  0.01685224
  0.01715998]"|1
583|583|0370892c2a|6|306|5044.0|green|Cross Docking|new|not refubirshed|ANTIQUES & HOBBIES|no|16.48|reputation: green; products: 6; stock: 306; priceproduct: 16.48; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: ANTIQUES & HOBBIES; regularprice: no; Cluster:1|60|"[ 0.00045102 -0.00069847  0.0412707  ... -0.00441481  0.02713419
  0.01074283]"|1
584|584|03726f93ed|5|5|38995.0|yellow|Cross Docking|used|not refubirshed|ACC CARS & VANS|no|7799.0|reputation: yellow; products: 5; stock: 5; priceproduct: 7799.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: used; Categories: ACC CARS & VANS; regularprice: no; Cluster:1|59|"[-0.03283333  0.00989468 -0.01371418 ...  0.00032205  0.03300628
  0.0070877 ]"|1
585|585|0375e4c003|1|1|2000.0|newbie|DropShipping|used|not refubirshed|FOOTWEAR|no|2000.0|reputation: newbie; products: 1; stock: 1; priceproduct: 2000.0; logistictype: DropShipping; refurbished: not refubirshed; conditionproduct: used; Categories: FOOTWEAR; regularprice: no; Cluster:4|55|"[ 0.00506114 -0.00740008 -0.02411294 ...  0.00999333  0.01947088
 -0.00097068]"|4
586|586|0376d546f6|5|8238|2833.4|green_silver|DropShipping|new|not refubirshed|SMARTPHONES & TABLETS,APPAREL ACCESSORIES|yes|0.34|reputation: green_silver; products: 5; stock: 8238; priceproduct: 0.34; logistictype: DropShipping; refurbished: not refubirshed; conditionproduct: new; Categories: SMARTPHONES & TABLETS,APPAREL ACCESSORIES; regularprice: yes; Cluster:3|66|"[ 0.01819205 -0.00090569 -0.01930237 ... -0.00407115  0.02486817
  0.02294647]"|3
587|587|03774e1891|24|12744|20795.2|green_platinum|FulfilledbyMerchant,Cross Docking|new|not refubirshed|TELEVISIONS & STREAMING DEVICES,ACC VEHICULAR MULTIMEDIA,MUSICAL INSTRUMENTS,TOOLS,WEARABLES,AUDIO & GENERAL ELECTRONICS,HOUSEHOLD ITEMS|yes,no|1.63|reputation: green_platinum; products: 24; stock: 12744; priceproduct: 1.63; logistictype: FulfilledbyMerchant,Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: TELEVISIONS & STREAMING DEVICES,ACC VEHICULAR MULTIMEDIA,MUSICAL INSTRUMENTS,TOOLS,WEARABLES,AUDIO & GENERAL ELECTRONICS,HOUSEHOLD ITEMS; regularprice: yes,no; Cluster:0|104|"[ 0.02625939  0.00040644 -0.01052386 ... -0.00121979  0.01919193
  0.01349312]"|0
588|588|0378002958|1|1|296.0|green|Cross Docking|new|not refubirshed|HEALTH|no|296.0|reputation: green; products: 1; stock: 1; priceproduct: 296.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: HEALTH; regularprice: no; Cluster:1|53|"[-0.003645    0.00586957  0.02205035 ... -0.00239743  0.02057732
  0.01943497]"|1
589|589|037920d565|2|242|1250.0|green|Cross Docking|new|not refubirshed|PARTY|no|5.17|reputation: green; products: 2; stock: 242; priceproduct: 5.17; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: PARTY; regularprice: no; Cluster:1|53|"[-0.00458912 -0.00054936  0.00844516 ... -0.00870907  0.01681701
  0.00955212]"|1
590|590|03798c3c29|15|208|13606.73|orange|Cross Docking|new|not refubirshed|FRAGRANCES & MAKE UP,CPG PERSONAL CARE|no|65.42|reputation: orange; products: 15; stock: 208; priceproduct: 65.42; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: FRAGRANCES & MAKE UP,CPG PERSONAL CARE; regularprice: no; Cluster:1|64|"[-0.00407936  0.0019498  -0.00736999 ... -0.00323927  0.01248752
  0.02055819]"|1
591|591|037a2268bb|1|1|4000.0|newbie|DropShipping|used|not refubirshed|TOYS AND GAMES|no|4000.0|reputation: newbie; products: 1; stock: 1; priceproduct: 4000.0; logistictype: DropShipping; refurbished: not refubirshed; conditionproduct: used; Categories: TOYS AND GAMES; regularprice: no; Cluster:4|57|"[ 0.00589775 -0.01358905 -0.03532139 ...  0.01637339  0.02538454
  0.01455091]"|4
592|592|037affed63|1|100|574.0|newbie|DropShipping|new|not refubirshed|FOODS|no|5.74|reputation: newbie; products: 1; stock: 100; priceproduct: 5.74; logistictype: DropShipping; refurbished: not refubirshed; conditionproduct: new; Categories: FOODS; regularprice: no; Cluster:4|53|"[-0.01292842 -0.00695338 -0.0294513  ...  0.01134861  0.0234219
 -0.00294585]"|4
593|593|037c48321c|13|172|5622.37|green|Other,Cross Docking|new|not refubirshed|IT PERIPHERALS, PARTS & ACCESSORIES,STATIONERY,TEXTILES,PET,APPAREL,HOUSEHOLD ITEMS,DECOR,HEALTH|yes,no|32.69|reputation: green; products: 13; stock: 172; priceproduct: 32.69; logistictype: Other,Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: IT PERIPHERALS, PARTS & ACCESSORIES,STATIONERY,TEXTILES,PET,APPAREL,HOUSEHOLD ITEMS,DECOR,HEALTH; regularprice: yes,no; Cluster:1|89|"[-0.00646861  0.00578554  0.05873632 ... -0.00090282  0.02015608
  0.01702069]"|1
594|594|037dcbe5f9|1|1|1450.0|newbie|Cross Docking|used|not refubirshed|HEALTH|no|1450.0|reputation: newbie; products: 1; stock: 1; priceproduct: 1450.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: used; Categories: HEALTH; regularprice: no; Cluster:2|54|"[-0.02334526  0.00338468 -0.00240364 ...  0.01187229  0.01211035
  0.01608059]"|2
595|595|037f44ba06|1|900|824.75|green_silver|DropShipping|new|not refubirshed|WEARABLES|no|0.92|reputation: green_silver; products: 1; stock: 900; priceproduct: 0.92; logistictype: DropShipping; refurbished: not refubirshed; conditionproduct: new; Categories: WEARABLES; regularprice: no; Cluster:3|57|"[ 0.03444749 -0.0045037  -0.01064171 ... -0.00444773  0.02791023
  0.00959694]"|3
596|596|03864a96bd|2|3|851.0|orange|Cross Docking|new|not refubirshed|CPG HOME CARE|no|283.67|reputation: orange; products: 2; stock: 3; priceproduct: 283.67; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: CPG HOME CARE; regularprice: no; Cluster:1|56|"[-0.00498402 -0.00618798  0.0159305  ...  0.01614454  0.01387421
  0.02314662]"|1
597|597|03870b9bb7|3|19|1436.0|green|Cross Docking|new|not refubirshed|HEALTH|no|75.58|reputation: green; products: 3; stock: 19; priceproduct: 75.58; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: HEALTH; regularprice: no; Cluster:1|53|"[-0.01318605  0.01306631  0.02254051 ... -0.00455001  0.0191729
  0.02255547]"|1
598|598|038b29cacf|1|133|861.79|green|Cross Docking|new|not refubirshed|MUSICAL INSTRUMENTS|no|6.48|reputation: green; products: 1; stock: 133; priceproduct: 6.48; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: MUSICAL INSTRUMENTS; regularprice: no; Cluster:1|59|"[ 0.00042146  0.00081606  0.01699919 ... -0.00919616  0.027092
  0.01347931]"|1
599|599|038f278863|1|2|122.55|yellow|Cross Docking|new|not refubirshed|APPAREL ACCESSORIES|yes|61.28|reputation: yellow; products: 1; stock: 2; priceproduct: 61.28; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: APPAREL ACCESSORIES; regularprice: yes; Cluster:1|57|"[-0.01090533  0.00028587  0.00635769 ... -0.00129651  0.03842403
  0.01198686]"|1
600|600|0391a25600|1|10|659.0|green|Cross Docking|new|not refubirshed|TEXTILES|no|65.9|reputation: green; products: 1; stock: 10; priceproduct: 65.9; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: TEXTILES; regularprice: no; Cluster:1|54|"[ 0.00076949  0.02764487  0.02592272 ... -0.00794601  0.01904928
 -0.00114904]"|1
601|601|0392ce84ac|1|1|11000.0|newbie|DropShipping|used|not refubirshed|AUDIO & GENERAL ELECTRONICS|no|11000.0|reputation: newbie; products: 1; stock: 1; priceproduct: 11000.0; logistictype: DropShipping; refurbished: not refubirshed; conditionproduct: used; Categories: AUDIO & GENERAL ELECTRONICS; regularprice: no; Cluster:4|58|"[-0.00470442 -0.00231804 -0.03026939 ... -0.00089422  0.02419825
  0.00520435]"|4
602|602|0396813062|1|3|244.0|green_platinum|FulfilledbyMerchant|new|not refubirshed|IT PERIPHERALS, PARTS & ACCESSORIES|no|81.33|reputation: green_platinum; products: 1; stock: 3; priceproduct: 81.33; logistictype: FulfilledbyMerchant; refurbished: not refubirshed; conditionproduct: new; Categories: IT PERIPHERALS, PARTS & ACCESSORIES; regularprice: no; Cluster:0|65|"[-0.0007882  -0.01600536  0.00665671 ... -0.00505837  0.02563198
  0.0253979 ]"|0
603|603|03974779e0|14|229|10618.77|green_platinum|Cross Docking|new|not refubirshed|FOOTWEAR|yes,no|46.37|reputation: green_platinum; products: 14; stock: 229; priceproduct: 46.37; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: FOOTWEAR; regularprice: yes,no; Cluster:0|58|"[ 0.01952356 -0.00442984  0.01653122 ... -0.00769355  0.0235867
  0.0180714 ]"|0
604|604|039a193ba7|5|5|1065.0|green_silver|Cross Docking|new|not refubirshed|TOYS AND GAMES|no|213.0|reputation: green_silver; products: 5; stock: 5; priceproduct: 213.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: TOYS AND GAMES; regularprice: no; Cluster:1|59|"[ 0.01013542  0.00634668 -0.02006323 ...  0.00151809  0.01969252
  0.01831345]"|1
605|605|039a58973a|1|506|399.2|green_platinum|FulfilledbyMerchant|new|not refubirshed|HOUSEHOLD ITEMS|yes|0.79|reputation: green_platinum; products: 1; stock: 506; priceproduct: 0.79; logistictype: FulfilledbyMerchant; refurbished: not refubirshed; conditionproduct: new; Categories: HOUSEHOLD ITEMS; regularprice: yes; Cluster:0|59|"[ 0.02143926 -0.0228439   0.00035832 ... -0.00636894  0.01840819
  0.01296705]"|0
606|606|039ee97a7a|1|120|489.0|green|Cross Docking|new|not refubirshed|APPAREL|no|4.08|reputation: green; products: 1; stock: 120; priceproduct: 4.08; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: APPAREL; regularprice: no; Cluster:1|55|"[ 0.00972468  0.00750168  0.01842336 ... -0.01163541  0.03503263
  0.01903301]"|1
607|607|03a07c1c86|3|6|937.55|green|FulfilledbyMerchant,Cross Docking|new|not refubirshed|HOUSEHOLD ITEMS,HEALTH,INDUSTRY|yes|156.26|reputation: green; products: 3; stock: 6; priceproduct: 156.26; logistictype: FulfilledbyMerchant,Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: HOUSEHOLD ITEMS,HEALTH,INDUSTRY; regularprice: yes; Cluster:3|69|[0.00305234 0.00263101 0.0328527  ... 0.000494   0.0114955  0.01539602]|3
608|608|03a31a78b7|1|8|1700.0|newbie|Cross Docking|new|not refubirshed|CONSTRUCTION|no|212.5|reputation: newbie; products: 1; stock: 8; priceproduct: 212.5; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: CONSTRUCTION; regularprice: no; Cluster:2|54|"[-0.00622127  0.00164293  0.00284121 ...  0.00809405  0.01148541
  0.01257819]"|2
609|609|03a3cfc612|1|1|30000.0|newbie|Other|used|not refubirshed|OTHER|no|30000.0|reputation: newbie; products: 1; stock: 1; priceproduct: 30000.0; logistictype: Other; refurbished: not refubirshed; conditionproduct: used; Categories: OTHER; regularprice: no; Cluster:4|52|"[-0.01971895 -0.01343932 -0.00426598 ...  0.01408816  0.02701288
  0.00076771]"|4
610|610|03a52504cd|1|137|467.65|green_silver|FulfilledbyMerchant|new|not refubirshed|BABY|no|3.41|reputation: green_silver; products: 1; stock: 137; priceproduct: 3.41; logistictype: FulfilledbyMerchant; refurbished: not refubirshed; conditionproduct: new; Categories: BABY; regularprice: no; Cluster:3|57|"[ 0.00752877 -0.01203868 -0.00984248 ...  0.01158328  0.01831877
  0.02143311]"|3
611|611|03a74ee63b|1|58|1450.0|newbie|Other|new|not refubirshed|HOUSEHOLD APPLIANCES|no|25.0|reputation: newbie; products: 1; stock: 58; priceproduct: 25.0; logistictype: Other; refurbished: not refubirshed; conditionproduct: new; Categories: HOUSEHOLD APPLIANCES; regularprice: no; Cluster:4|57|"[-0.01512646 -0.01543044 -0.01583574 ...  0.00585155  0.02171263
  0.00270141]"|4
612|612|03a802a44f|1|1|1000.0|red|DropShipping|used|not refubirshed|SPORTS|no|1000.0|reputation: red; products: 1; stock: 1; priceproduct: 1000.0; logistictype: DropShipping; refurbished: not refubirshed; conditionproduct: used; Categories: SPORTS; regularprice: no; Cluster:4|54|"[ 0.00126329  0.00897138 -0.0086533  ...  0.01905605  0.03825668
  0.01325827]"|4
613|613|03a89dcf06|6|18|1508.15|green|Other,Cross Docking|used,new|not refubirshed|OTHER,DECOR,HEALTH,TOYS AND GAMES|yes,no|83.79|reputation: green; products: 6; stock: 18; priceproduct: 83.79; logistictype: Other,Cross Docking; refurbished: not refubirshed; conditionproduct: used,new; Categories: OTHER,DECOR,HEALTH,TOYS AND GAMES; regularprice: yes,no; Cluster:1|69|[0.000612   0.00928085 0.03051645 ... 0.00226651 0.01750993 0.01857652]|1
614|614|03a951d0fa|4|20|2527.8|green|Cross Docking|new|not refubirshed|ANTIQUES & HOBBIES|yes,no|126.39|reputation: green; products: 4; stock: 20; priceproduct: 126.39; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: ANTIQUES & HOBBIES; regularprice: yes,no; Cluster:1|61|"[-0.00504952  0.00498076  0.0270428  ... -0.01355959  0.02192453
  0.01047335]"|1
