,seller_nickname,stock,price,regular_price,Products,total_amount,regular_total_amount,Kmeans,AgC
325,05dffa1ddb,192,474.95,505.06,2,91190.4,239878.247,0.0,3.0
326,05e46ae8be,10,80.1,89.0,1,801.0,7128.9,0.0,3.0
327,05eb82b0ac,105,297.99,397.32,1,31288.95,118397.38680000001,0.0,3.0
328,05f00f4765,10,364.77,486.36,1,3647.7,177409.5372,0.0,3.0
329,05f0f3d900,77,327.75,345.0,1,25236.75,113073.75,0.0,3.0
330,05f18f188f,231,1755.3600000000001,3154.76,3,405488.16000000003,5537739.513600001,0.0,3.0
331,05f1a34c30,6,3228.1,3398.0,2,19368.6,10969083.799999999,0.0,3.0
332,05f3b7e196,72,3078.63,3240.81,1,221661.36000000002,9977254.8903,0.0,3.0
333,05f4a7f1b0,82,812.3299999999999,1185.65,5,66611.06,963139.0645,0.0,3.0
334,06042f9ca7,1368,571.9,602.0,2,782359.2,344283.8,0.0,3.0
335,0606f5db31,2000,533.12,561.18,1,1066240.0,299176.2816,0.0,3.0
336,06073bd6ae,100,105.8,230.0,1,10580.0,24334.0,0.0,3.0
337,060799f4aa,47,2528.14,2661.2,4,118822.57999999999,6727886.168,0.0,3.0
338,060a7ca3cc,3,4645.5,4890.0,1,13936.5,22716495.0,0.0,1.0
339,060b528804,78,182.38,280.59,1,14225.64,51174.004199999996,0.0,3.0
340,061c95477a,112,4245.9,5561.35,21,475540.79999999993,23612935.965,3.0,1.0
341,06297987ec,3,3153.05,3319.0,1,9459.150000000001,10464972.950000001,0.0,3.0
342,0629c94e9b,89,2140.9,2525.31,3,190540.1,5406436.1790000005,0.0,3.0
343,06396f4a6b,116,2063.14,4798.0,2,239324.24,9898945.719999999,0.0,3.0
344,064c65f26f,2,1328.1,1398.0,2,2656.2,1856683.7999999998,0.0,3.0
345,064d9a46dc,2603,2744.75,2910.0,20,7144584.25,7987222.5,2.0,1.0
346,064e852fbd,5,1171.3,1378.0,2,5856.5,1614051.4,0.0,3.0
347,0651c1453e,37,267.3,325.0,3,9890.1,86872.5,0.0,3.0
348,065240eaed,0,982.8,1092.0,1,0.0,1073217.5999999999,0.0,3.0
349,0652a896b1,23,375.2,469.0,1,8629.6,175968.8,0.0,3.0
350,0656aa5e15,9,18947.0,21657.0,3,170523.0,410335179.0,1.0,0.0
351,065cf00c43,142,1964.13,2805.9,1,278906.46,5511152.367000001,0.0,3.0
352,065d4faa18,4,1110.83,1266.65,4,4443.32,1407032.8195,0.0,3.0
353,0660758591,18,803.25,945.0,4,14458.5,759071.25,0.0,3.0
354,06614b27a2,47,197.54,411.53,1,9284.38,81293.6362,0.0,3.0
355,0667077c4f,223,1265.8500000000001,1576.0,4,282284.55000000005,1994979.6000000003,0.0,3.0
356,0667fe5b2c,126,379.04,938.0,2,47759.04,355539.52,0.0,3.0
357,066abf557d,8,2568.22,2732.15,1,20545.76,7016762.273,0.0,3.0
358,066c94e8f8,644,1116.94,1195.68,3,719309.36,1335502.8192,0.0,3.0
359,0677c10461,64,2244.7200000000003,3273.5499999999997,4,143662.08000000002,7348203.156,0.0,3.0
360,067994323a,150,404.8,785.65,2,60720.0,318031.12,0.0,3.0
361,067b786f8b,178,879.12,999.0,1,156483.36000000002,878240.88,0.0,3.0
362,06809bb95c,2,126.0,210.0,1,252.0,26460.0,0.0,3.0
363,0683e1800c,1,319.2,399.0,1,319.2,127360.79999999999,0.0,3.0
364,0689fe00e2,7,3956.55,4174.0,2,27695.850000000002,16514639.700000001,0.0,1.0
365,068cb52ee7,3,136.95,249.0,1,410.84999999999997,34100.549999999996,0.0,3.0
366,0693ce7b07,311,298.39,358.0,2,92799.29,106823.62,0.0,3.0
367,0693fa43d2,25,1292.0,1360.0,1,32300.0,1757120.0,0.0,3.0
368,069abe29a0,3374,650.37,798.0,2,2194348.38,518995.26,0.0,1.0
369,069e36eeac,2,389.5,410.0,1,779.0,159695.0,0.0,3.0
370,06a11ae029,55,84.15,99.0,1,4628.25,8330.85,0.0,3.0
371,06a3c088ce,50,314.26,330.72,1,15713.0,103932.0672,0.0,3.0
372,06a5a8066e,351,3086.4900000000002,6275.87,5,1083357.99,19370409.9963,3.0,1.0
373,06a7c8c6e6,2,2952.0,3280.0,2,5904.0,9682560.0,0.0,3.0
374,06adf608d0,19,1400.6,1490.0,1,26611.399999999998,2086893.9999999998,0.0,3.0
375,06b19f9ddd,198,4657.79,5147.0,3,922242.42,23973645.13,3.0,1.0
376,06b5024345,40,147.83,164.26,1,5913.200000000001,24282.555800000002,0.0,3.0
377,06b5819858,1899,283.59000000000003,561.18,2,538537.41,159145.0362,0.0,3.0
378,06b8084e03,31,898.47,1253.44,4,27852.57,1126178.2368,0.0,3.0
379,06bc0e4c95,159,282.5,446.0,2,44917.5,125995.0,0.0,3.0
380,06bd2df17e,8470,2040.27,2147.83,3,17281086.9,4382153.1141,2.0,2.0
381,06bdd0a6a0,80,393.75,525.0,1,31500.0,206718.75,0.0,3.0
382,06c18c9ad4,25,390.94,796.0,2,9773.5,311188.24,0.0,3.0
383,06c8f2eb81,57,168.0,350.0,1,9576.0,58800.0,0.0,3.0
384,06cd048018,1,2719.2,3399.0,1,2719.2,9242560.799999999,0.0,3.0
385,06d67dbd89,589,714.78,964.0,4,421005.42,689047.9199999999,0.0,3.0
386,06df1e945e,57,608.88,691.93,1,34706.159999999996,421302.33839999995,0.0,3.0
387,06e4f1bcba,462,92.5,185.0,1,42735.0,17112.5,0.0,3.0
388,06e63eddde,86,370.88,408.0,2,31895.68,151319.04,0.0,3.0
389,06f57d69b2,40,1300.0,2000.0,1,52000.0,2600000.0,0.0,3.0
390,06f6c118a4,2550,6769.71,7126.99,8,17262760.5,48247655.472899996,2.0,2.0
391,06f7890edc,13,472.84000000000003,550.0,5,6146.92,260062.00000000003,0.0,3.0
392,06f970f5ed,3,8249.35,13094.2,1,24748.050000000003,108018638.77000001,3.0,0.0
393,06fa2bb88a,3400,310.71,327.17,1,1056414.0,101654.9907,0.0,1.0
394,06fcd86709,8,539.1,599.0,1,4312.8,322920.9,0.0,3.0
395,06fdd78367,82,403.0,650.0,1,33046.0,261950.0,0.0,3.0
396,07019a647b,2,2422.15,2608.0,2,4844.3,6316967.2,0.0,3.0
397,070d938841,45,130.65,201.0,1,5879.25,26260.65,0.0,3.0
398,071c1a2723,3,3120.65,3519.0,2,9361.95,10981567.35,0.0,3.0
399,071c40e49e,158,392.83,785.65,1,62067.14,308626.8895,0.0,3.0
400,072183b7b4,3,692.55,729.0,1,2077.6499999999996,504868.94999999995,0.0,3.0
401,072b85a71a,1,569.04,599.0,1,569.04,340854.95999999996,0.0,3.0
402,072ff9b611,80,876.24,2011.0,3,70099.2,1762118.6400000001,0.0,3.0
403,0732d2166b,27,97.3,139.0,1,2627.1,13524.699999999999,0.0,3.0
404,073653ad51,482,81.88,121.99000000000001,4,39466.159999999996,9988.5412,0.0,3.0
405,0738fe675b,268,78.49,167.0,1,21035.32,13107.83,0.0,3.0
406,073a2cbd71,672,858.41,903.88,3,576851.52,775899.6307999999,0.0,3.0
407,073b7d777a,46,5686.62,14964.8,1,261584.52,85099130.976,3.0,0.0
408,073d4d3f01,2,255.55,269.0,1,511.1,68742.95,0.0,3.0
409,0743487283,1650,392.83,561.18,1,648169.5,220448.33939999997,0.0,3.0
410,0745d6c3fb,43,448.5,598.0,1,19285.5,268203.0,0.0,3.0
411,074c308736,19,129.67,332.51,1,2463.7299999999996,43116.57169999999,0.0,3.0
412,0750af72ef,39,502.70000000000005,588.0,2,19605.300000000003,295587.60000000003,0.0,3.0
413,0750cb32d9,122,5668.54,6293.0,9,691561.88,35672122.22,3.0,1.0
414,0750ea1196,1396,2442.0699999999997,2570.96,4,3409129.7199999997,6278464.287199999,0.0,1.0
415,0753140141,72,2782.05,2951.0,3,200307.6,8209829.550000001,0.0,3.0
416,07553a9bf8,99,373.5,498.0,1,36976.5,186003.0,0.0,3.0
417,075d987bf1,1,953.1,1059.0,1,953.1,1009332.9,0.0,3.0
418,075f5f78d2,11,1006.5699999999999,1180.16,3,11072.269999999999,1187913.6512,0.0,3.0
419,075fff6870,2,3688.2,4098.0,2,7376.4,15114243.6,0.0,1.0
420,07610baa1f,489,11877.34,13298.0,3,5808019.26,157944867.32,3.0,0.0
421,0761425733,160,1286.98,2618.84,2,205916.8,3370394.7032000003,0.0,3.0
422,07683ddfe4,70,112.24,374.12,1,7856.799999999999,41991.2288,0.0,3.0
423,076b9fa1b6,2,1085.05,1387.0,2,2170.1,1504964.3499999999,0.0,3.0
424,076d96f7d5,10,87.45,159.0,1,874.5,13904.550000000001,0.0,3.0
425,076e62ae09,70,273.48,420.89,1,19143.600000000002,115104.9972,0.0,3.0
426,076e9bb432,127,136.62,198.0,1,17350.74,27050.760000000002,0.0,3.0
427,0775b6be20,1008,5137.5,6850.0,2,5178600.0,35191875.0,3.0,1.0
428,077814247d,25,108.78,259.0,1,2719.5,28174.02,0.0,3.0
429,07809a6d37,77,102.6,270.0,1,7900.2,27702.0,0.0,3.0
430,07820cd951,4,551.0,580.0,1,2204.0,319580.0,0.0,3.0
431,0784a79861,3,2657.1499999999996,2797.0,3,7971.449999999999,7432048.549999999,0.0,3.0
432,0787aeac00,31,1704.4899999999998,1893.98,2,52839.189999999995,3228269.9701999994,0.0,3.0
433,078d6436b4,26,372.25,954.01,1,9678.5,355130.2225,0.0,3.0
434,07911ef899,18,321.75,429.0,1,5791.5,138030.75,0.0,3.0
435,079db89845,13,501.75,669.32,1,6522.75,335831.31,0.0,3.0
436,079e6dfab3,3,3299.45,5999.0,1,9898.349999999999,19793400.55,0.0,1.0
437,07a1a52eba,14,3777.91,5321.0,2,52890.74,20102259.11,0.0,1.0
438,07aa1d0ee5,58,8634.130000000001,11435.6,3,500779.54000000004,98736457.02800001,3.0,0.0
439,07b02aacc1,119,21156.52,25478.0,4,2517625.88,539025816.5600001,1.0,0.0
440,07b50cf1a2,1,692.55,729.0,1,692.55,504868.94999999995,0.0,3.0
441,07b85a1ac6,18,851.13,1024.19,3,15320.34,871718.8347,0.0,3.0
442,07bb3f1ddb,9,261.25,275.0,1,2351.25,71843.75,0.0,3.0
443,07bef46bd3,59,498.33000000000004,897.8899999999999,2,29401.47,447445.52369999996,0.0,3.0
444,07c0d26ec3,109,421.4,602.0,1,45932.6,253682.8,0.0,3.0
445,07c811146e,23,5071.18,5397.0,3,116637.14000000001,27369158.46,3.0,1.0
446,07ce9a2520,85,204.97,341.63,1,17422.45,70023.9011,0.0,3.0
447,07d02ad50e,1255,987.78,1039.78,6,1239663.9,1027073.8883999999,0.0,3.0
448,07d5880490,152,1230.16,1294.91,5,186984.32,1592946.4856000002,0.0,3.0
449,07d7ed4d2a,32,716.3,754.0,1,22921.6,540090.2,0.0,3.0
450,07d90add06,2,2299.95,2421.0,1,4599.9,5568178.949999999,0.0,3.0
451,07da6c763b,16,767.36,959.21,1,12277.76,736059.3856,0.0,3.0
452,07ddec061e,2978,1794.66,2188.59,3,5344497.48,3927774.9294000003,0.0,1.0
453,07e135f395,40,128.0,200.0,1,5120.0,25600.0,0.0,3.0
454,07e345f375,81,842.1300000000001,1208.96,4,68212.53000000001,1018101.4848000002,0.0,3.0
455,07e897ba61,56,1810.8600000000001,2113.6800000000003,3,101408.16,3827578.5648000007,0.0,3.0
456,07ea2d5ade,326,1754.65,1847.0,4,572015.9,3240838.5500000003,0.0,3.0
457,07ec3592fe,11,2158.2,2694.0,2,23740.199999999997,5814190.8,0.0,3.0
458,07f6392b1a,1,20899.05,21999.0,1,20899.05,459758200.95,1.0,0.0
459,07f71b9a67,12991,1464.49,1549.79,2,19025189.59,2269651.9570999998,2.0,2.0
460,07f851a158,148,1119.74,2113.4,2,165721.52,2366458.5160000003,0.0,3.0
461,0802aa8798,997,179.1,199.0,1,178562.69999999998,35640.9,0.0,3.0
462,08065709ac,501,7722.44,10578.68,1,3868942.44,81693221.5792,3.0,1.0
463,0807935383,32,120.96,189.0,1,3870.72,22861.44,0.0,3.0
464,0814f460e4,26,558.84,646.4499999999999,3,14529.84,361262.11799999996,0.0,3.0
465,081cdaff8e,7,287.1,319.0,2,2009.7000000000003,91584.90000000001,0.0,3.0
466,0828602443,23,570.35,600.46,1,13118.050000000001,342472.36100000003,0.0,3.0
467,082dcecb94,1,135.2,169.0,1,135.2,22848.8,0.0,3.0
468,082e859a7f,39,2870.56,3429.0,11,111951.84,9843150.24,3.0,1.0
469,0834c66a32,18,3576.13,4699.0,2,64370.340000000004,16804234.87,0.0,1.0
470,0838fafa78,39,9980.24,11137.0,8,389229.36,111149932.88,3.0,0.0
471,0840cab2c8,125,1360.88,2476.0,2,170110.0,3369538.8800000004,0.0,3.0
472,0845e2598b,32,405.0,450.0,1,12960.0,182250.0,0.0,3.0
473,084b5a3e57,34,261.88,654.71,1,8903.92,171455.4548,0.0,3.0
474,084e898f10,6,244.36,298.0,1,1466.16,72819.28,0.0,3.0
475,084ed0a42b,1,626.05,659.0,1,626.05,412566.94999999995,0.0,3.0
476,085890379e,336,794.7,1711.0,4,267019.2,1359731.7000000002,0.0,3.0
477,086669783e,187,196.98,469.0,1,36835.259999999995,92383.62,0.0,3.0
478,086fbd4acd,155,729.28,794.98,8,113038.4,579763.0144,0.0,3.0
479,087ad2b682,17,106.62,187.06,1,1812.54,19944.3372,0.0,3.0
480,0880339105,54,1990.4,2157.87,5,107481.6,4295024.448,0.0,3.0
481,08918d357b,4,496.34,598.0,1,1985.36,296811.32,0.0,3.0
482,08936a9b71,120,1020.4100000000001,1090.75,2,122449.20000000001,1113012.2075,0.0,3.0
483,089c027e83,235,201.09,467.65,1,47256.15,94039.73849999999,0.0,3.0
484,089c1d5737,899,536.5,828.6700000000001,3,482313.5,444581.455,0.0,3.0
485,08a2aa4b54,6528,2876.4,3196.0,4,18777139.2,9192974.4,2.0,2.0
486,08aa535e10,13,3551.01,4087.0,4,46163.130000000005,14512977.870000001,0.0,1.0
487,08ad7b8c82,3,4188.55,4409.0,1,12565.650000000001,18467316.95,0.0,1.0
488,08b38b04f2,80,331.55,349.0,1,26524.0,115710.95,0.0,3.0
489,08b4460eac,2285,948.58,1823.0,9,2167505.3000000003,1729261.34,0.0,1.0
490,08b4c4b589,3,340.1,358.0,3,1020.3000000000001,121755.8,0.0,3.0
491,08b54e1649,3,712.5,750.0,1,2137.5,534375.0,0.0,3.0
492,08b8a590a9,200,4870.29,5125.45,2,974058.0,24962427.8805,3.0,1.0
493,08b997dc93,17,152.0,160.0,1,2584.0,24320.0,0.0,3.0
494,08c0e992a1,65,3908.62,7108.28,3,254060.3,27783565.3736,3.0,1.0
495,08c0fb4a26,21,370.5,390.0,1,7780.5,144495.0,0.0,3.0
496,08d62ec1b6,150,65.56,149.0,1,9834.0,9768.44,0.0,3.0
497,08da00807d,18,263.56,599.0,1,4744.08,157872.44,0.0,3.0
498,08dd19056a,41,1137.15,1197.0,3,46623.15,1361168.55,0.0,3.0
499,08de4f1cc5,46,2007.15,3460.61,1,92328.90000000001,6945963.361500001,0.0,3.0
500,08e3651e4c,10,688.5,765.0,1,6885.0,526702.5,0.0,3.0
501,08f1764539,229,1810.34,2262.98,9,414567.86,4096763.2131999996,0.0,1.0
502,08f855e49f,3200,731.78,770.31,1,2341696.0,563697.4517999999,0.0,1.0
503,08f94db28e,7,1553.88,1689.0,2,10877.16,2624503.3200000003,0.0,3.0
504,08fe0d2a39,157,594.1,1298.0,2,93273.7,771141.8,0.0,3.0
505,09025bbfc6,20,12.33,24.66,1,246.6,304.0578,0.0,3.0
506,0906bbe106,2,19231.5,20980.0,2,38463.0,403476870.0,1.0,0.0
507,090bc26352,35,141.0,258.0,1,4935.0,36378.0,0.0,3.0
508,090cd5bef8,83,773.63,1064.3899999999999,4,64211.29,823444.0356999999,0.0,3.0
509,09148e5477,23,639.0,798.75,2,14697.0,510401.25,0.0,3.0
510,091f5ef7a0,91,101.99,149.99,1,9281.09,15297.4801,0.0,3.0
511,0920fa89ae,18,146.72,163.03,1,2640.96,23919.7616,0.0,3.0
512,0922617802,198,948.27,1299.0,1,187757.46,1231802.73,0.0,3.0
513,0924e7db5c,300,306.59,365.14,1,91976.99999999999,111948.27259999998,0.0,3.0
514,09297068fe,30,8029.400000000001,8452.0,4,240882.00000000003,67864488.80000001,3.0,1.0
515,092a660dba,10,334.06,607.39,1,3340.6,202904.7034,0.0,3.0
516,092b44ad51,207,244.48000000000002,364.0,2,50607.36,88990.72,0.0,3.0
517,092bd7743e,141,204.7,268.92,4,28862.699999999997,55047.924,0.0,3.0
518,092d75c0d6,654,1668.0,3520.0,2,1090872.0,5871360.0,0.0,3.0
519,092eebaf71,1724,4066.05,5796.0,5,7009870.2,23566825.8,3.0,1.0
520,09353525b8,44,751.44,790.99,1,33063.36,594381.5256,0.0,3.0
521,0935f7f87b,61,1134.2,1438.0,3,69186.2,1630979.6,0.0,3.0
522,093bf4f6ae,34,279.3,399.0,1,9496.2,111440.70000000001,0.0,3.0
523,093f825862,424,312.36,438.0,2,132440.64,136813.68,0.0,3.0
524,0945b53c4a,9,689.62,1189.0,1,6206.58,819958.18,0.0,3.0
525,0949532366,1,119.2,149.0,1,119.2,17760.8,0.0,3.0
526,0952b784ab,87,1743.99,3733.33,2,151727.13,6510890.1866999995,0.0,3.0
527,095942b4b2,11,209.5,419.0,1,2304.5,87780.5,0.0,3.0
528,095ba470e3,35,304.0,320.0,1,10640.0,97280.0,0.0,3.0
529,096d5dc211,17,913.6,1028.0,3,15531.2,939180.8,0.0,3.0
530,097426d5c9,6903,1015.37,1851.8899999999999,3,7009099.11,1880353.5492999998,2.0,1.0
531,09756521dc,12,380.35999999999996,587.0,2,4564.32,223271.31999999998,0.0,3.0
532,0979f3e187,150,801.36,843.64,2,120204.0,676059.3504,0.0,3.0
533,097a7e0238,298,1297.4499999999998,1365.91,2,386640.0999999999,1772199.9294999999,0.0,3.0
534,097c3c114e,1000,76.5,170.0,1,76500.0,13005.0,0.0,3.0
535,097ea448ee,308,537.05,776.3,2,165411.4,416911.9149999999,0.0,3.0
536,09801ee217,118,406.6,428.0,2,47978.8,174024.80000000002,0.0,3.0
537,09863624ed,200,284.14,355.23,1,56828.0,100935.0522,0.0,3.0
538,098e35f943,1,76.99,109.99,1,76.99,8468.130099999998,0.0,3.0
539,099074d898,1,304.0,320.0,1,304.0,97280.0,0.0,3.0
540,09925db74a,16,12100.44,14685.0,4,193607.04,177694961.4,3.0,0.0
541,099abb62cc,230,792.39,1655.48,3,182249.69999999998,1311785.7972,0.0,3.0
542,099c7cc6b6,16,125.4,209.0,1,2006.4,26208.600000000002,0.0,3.0
543,099d9f1d6e,92,990.0,1100.0,2,91080.0,1089000.0,0.0,3.0
544,09a44d53f7,103,1338.42,1731.0,10,137857.26,2316805.02,0.0,1.0
545,09a45b8a8b,236,326.79999999999995,420.89,2,77124.79999999999,137546.85199999998,0.0,3.0
546,09ad9d2b7e,16,9638.25,10948.0,3,154212.0,105519561.0,3.0,0.0
547,09baa1c23f,37,4757.3,9207.0,5,176020.1,43800461.1,3.0,1.0
548,09bcbff35e,547,2386.87,2749.07,4,1305617.89,6561672.7109,0.0,1.0
549,09bda87b17,14,114.09,215.28,1,1597.26,24561.2952,0.0,3.0
550,09c12d90a2,1,232.14,244.3,1,232.14,56711.801999999996,0.0,3.0
551,09c94cccf8,100,1049.25,1399.0,1,104925.0,1467900.75,0.0,3.0
552,09cb2b0788,20,1280.0,1600.0,1,25600.0,2048000.0,0.0,3.0
553,09db04468a,299,4399.18,4887.99,3,1315354.82,21503147.8482,3.0,1.0
554,09dc44f3ad,1,870.3,967.0,1,870.3,841580.1,0.0,3.0
555,09e00e991c,80,544.26,579.0,1,43540.8,315126.54,0.0,3.0
556,09e3d164b3,3,481.76,535.29,1,1445.28,257881.3104,0.0,3.0
557,09e4cf49b5,704,531.91,556.1,8,374464.63999999996,295795.151,0.0,3.0
558,09e5b5aa69,3,1923.2400000000002,2068.0,2,5769.720000000001,3977260.3200000003,0.0,3.0
559,09eae753a0,216,263.99,284.0,3,57021.840000000004,74973.16,0.0,3.0
560,09f9697bb1,668,366.82,386.28,1,245035.76,141695.2296,0.0,3.0
561,0a030cacf6,4,523.98,569.98,2,2095.92,298658.1204,0.0,3.0
562,0a086b4877,70,494.0,520.0,1,34580.0,256880.0,0.0,3.0
563,0a11e9cd74,1,116.1,129.0,1,116.1,14976.9,0.0,3.0
564,0a12de4896,437,274.92,496.0,2,120140.04000000001,136360.32,0.0,3.0
565,0a1596ad74,2,171.38,209.0,1,342.76,35818.42,0.0,3.0
566,0a182826d3,140,3745.13,6645.3,2,524318.2000000001,24887512.389000002,3.0,1.0
567,0a22f8ca1e,423,1037.8,2327.02,3,438989.39999999997,2414981.3559999997,0.0,3.0
568,0a2beb797b,1,2699.1,2999.0,1,2699.1,8094600.899999999,0.0,3.0
569,0a3424ca71,46,738.3,1086.0,2,33961.799999999996,801793.7999999999,0.0,3.0
570,0a353f915e,10,208.59,297.99,1,2085.9,62157.7341,0.0,3.0
571,0a374de82d,7,940.5,990.0,1,6583.5,931095.0,0.0,3.0
572,0a384e4408,20,1299.0,1367.37,1,25980.0,1776213.63,0.0,3.0
573,0a38eca9de,18,629.85,663.0,3,11337.300000000001,417590.55,0.0,3.0
574,0a3c1603f3,186,706.3,866.0,2,131371.8,611655.7999999999,0.0,3.0
575,0a3ee055bf,613,4594.58,9694.38,8,2816477.54,44541604.46039999,3.0,1.0
576,0a4216ab1e,103,9060.1,10188.0,2,933190.3,92304298.8,3.0,0.0
577,0a4a435eaa,2100,568.66,598.59,1,1194186.0,340394.1894,0.0,3.0
578,0a51667cae,237,676.03,1223.18,4,160219.11,826906.3754,0.0,3.0
579,0a53948cef,0,302.68,329.0,1,0.0,99581.72,0.0,3.0
580,0a5a861787,261,3883.52,4644.0,6,1013598.72,18035066.88,3.0,1.0
581,0a5bcecf87,21,132.05,139.0,1,2773.05,18354.95,0.0,3.0
582,0a620aec32,300,1692.0,1800.0,1,507600.0,3045600.0,0.0,3.0
583,0a62ce8247,7,299.39,329.0,1,2095.73,98499.31,0.0,3.0
584,0a62edf598,1045,4179.31,4399.28,7,4367378.95,18385954.8968,3.0,1.0
585,0a64b9eeab,3,716.4,796.0,2,2149.2,570254.4,0.0,3.0
586,0a6d56e640,76,350.55,369.0,1,26641.8,129352.95,0.0,3.0
587,0a6e2506fa,101,806.79,949.33,1,81485.79,765909.9507,0.0,3.0
588,0a71f3f793,9,7924.95,8889.0,2,71324.55,70444880.55,3.0,1.0
589,0a836cf5f5,11,328.5,437.69,1,3613.5,143781.165,0.0,3.0
590,0a840efa12,8,225.78,318.0,1,1806.24,71798.04,0.0,3.0
591,0a84780907,651,8641.1,10122.0,8,5625356.100000001,87465214.2,3.0,0.0
592,0a87879cca,17,916.12,995.0,5,15574.04,911539.4,0.0,3.0
593,0a87dc983e,31,918.65,967.0,2,28478.149999999998,888334.5499999999,0.0,3.0
594,0a8924191f,52,19191.760000000002,25144.0,6,997971.5200000001,482557613.44000006,1.0,0.0
595,0a8f87635b,50,135.32,199.0,1,6766.0,26928.68,0.0,3.0
596,0a90bb0630,90,2725.17,3144.0,8,245265.30000000002,8567934.48,0.0,1.0
597,0a92160fb5,321,1375.26,2792.81,3,441458.46,3840839.8806,0.0,3.0
598,0a9a6dbaee,298,286.58,393.39,1,85400.84,112737.70619999999,0.0,3.0
599,0a9a74d334,210,393.95,757.59,1,82729.5,298452.5805,0.0,3.0
600,0aafd1802e,17,105.91,119.0,1,1800.47,12603.289999999999,0.0,3.0
601,0ab76f990f,30,20164.57,24092.2,9,604937.1,485808853.35400003,1.0,0.0
602,0aba7d032a,491,444.27,467.65,1,218136.56999999998,207762.86549999999,0.0,3.0
603,0abb004de1,118,3425.8500000000004,5115.0,2,404250.30000000005,17523222.75,0.0,1.0
604,0abffdaefc,594,705.59,743.0,1,419120.46,524253.37,0.0,3.0
605,0ac41e4dfd,485,368.07,595.0,3,178513.94999999998,219001.65,0.0,3.0
606,0ac68a7636,2,5688.6,5988.0,2,11377.2,34063336.800000004,3.0,1.0
607,0acdc8ef35,7,133.01,283.0,1,931.0699999999999,37641.829999999994,0.0,3.0
608,0ace31e0d6,144,670.5,745.0,1,96552.0,499522.5,0.0,3.0
609,0ae193e59a,209,912.5,1595.0,3,190712.5,1455437.5,0.0,3.0
610,0ae8a13d82,529,3477.0699999999997,3686.95,8,1839370.0299999998,12819783.236499999,3.0,1.0
611,0aed63fd9b,168,1053.15,2805.9,2,176929.2,2955033.5850000004,0.0,3.0
612,0aefc91b15,2,511.2,639.0,1,1022.4,326656.8,0.0,3.0
613,0afacaf1b4,23,4055.92,4762.0,4,93286.16,19314291.04,0.0,1.0
614,0b00de6604,16,187.0,220.0,1,2992.0,41140.0,0.0,3.0
615,0b0955caf4,25,99.0,165.0,1,2475.0,16335.0,0.0,3.0
616,0b0e9424ea,61,430.24,935.3,1,26244.64,402403.472,0.0,3.0
617,0b118a60f1,27,615.21,1025.36,2,16610.670000000002,630811.7256,0.0,3.0
618,0b12a45351,45,858.04,1432.88,4,38611.799999999996,1229468.3552,0.0,3.0
619,0b1d147cb6,71,1486.29,1617.99,4,105526.59,2404802.3571,0.0,3.0
620,0b20283d91,100,450.07,478.87,1,45007.0,215525.0209,0.0,3.0
621,0b217cd75a,50,526.3,554.0,2,26314.999999999996,291570.19999999995,0.0,3.0
622,0b229a031f,10,3119.3999999999996,3466.0,2,31193.999999999996,10811840.399999999,0.0,3.0
623,0b254ba798,1355,6372.9,7081.0,14,8635279.5,45126504.9,3.0,1.0
624,0b279ce2d7,502,5961.78,11055.24,9,2992813.56,65908908.727199994,3.0,1.0
625,0b28704579,3492,394.33,486.8,3,1377000.3599999999,191959.84399999998,0.0,1.0
626,0b2c0ac612,3,4760.0,5600.0,1,14280.0,26656000.0,0.0,1.0
627,0b2e7b54ed,4,4108.33,4998.0,2,16433.32,20533433.34,0.0,1.0
628,0b3d8d0fbf,333,195.6,489.0,1,65134.799999999996,95648.4,0.0,3.0
629,0b3d943283,344,1863.68,2151.38,4,641105.92,4009483.8784000003,0.0,3.0
630,0b3df25ee7,48,235.89999999999998,263.38,2,11323.199999999999,62131.34199999999,0.0,3.0
631,0b403678bd,114,487.84999999999997,536.0,3,55614.899999999994,261487.59999999998,0.0,3.0
632,0b462dbd0d,26,834.7,889.0,2,21702.2,742048.3,0.0,3.0
633,0b577140a6,51,175.31,186.5,1,8940.81,32695.315,0.0,3.0
634,0b5b9fe601,20,1619.1,1799.0,1,32382.0,2912760.9,0.0,3.0
635,0b63265366,48,314.07,330.72,1,15075.36,103869.2304,0.0,3.0
636,0b65f24aad,1,119.59,129.99,1,119.59,15545.504100000002,0.0,3.0
637,0b7255baa6,87,104.75,261.88,1,9113.25,27431.93,0.0,3.0
638,0b7819f27a,22,1024.95,1427.0,3,22548.9,1462603.6500000001,0.0,3.0
639,0b7ba98d29,21,2322.0,2580.0,2,48762.0,5990760.0,0.0,3.0
640,0b800e8e09,47,679.15,799.0,1,31920.05,542640.85,0.0,3.0
641,0b81da6e71,29,286.37,473.0,3,8304.73,135453.01,0.0,3.0
642,0b8af9b924,83,88.5,150.0,1,7345.5,13275.0,0.0,3.0
643,0b923dfe05,719,1898.51,2342.0,7,1365028.69,4446310.42,0.0,1.0
644,0ba083d247,259,139.3,398.0,1,36078.700000000004,55441.4,0.0,3.0
645,0baba6b651,38,5528.29,7573.0,1,210075.02,41865740.17,3.0,1.0
646,0bae2008db,11,7348.150000000001,7998.0,2,80829.65000000001,58770503.7,3.0,1.0
647,0bb02cd089,307,392.08000000000004,641.61,2,120368.56000000001,251562.44880000004,0.0,3.0
648,0bb340f628,24,588.87,739.7,3,14132.880000000001,435587.139,0.0,3.0
