seller_nickname,stock,price,regular_price,Products,total_amount,regular_total_amount,Kmeans,AgC
ef2c5c61e8,218,181.78,298.0,1,39628.04,54170.44,1,3
ef2d6018b3,11364,602.1,669.0,5,6842264.4,402804.9,0,2
ef32d521bd,5000,2621.83,3319.38,5,13109150.0,8702850.0654,0,1
ef357aee5c,15,197.45,250.0,2,2961.75,49362.5,1,3
ef36904772,2,7335.4,8012.0,2,14670.8,58771224.8,3,1
ef36dd4c8b,1108,457.36,609.8199999999999,2,506754.88,278907.2752,1,3
ef3aba7cb9,200,88.67,268.99,1,17734.0,23851.3433,1,3
ef3f124835,8,313.45000000000005,356.0,2,2507.6000000000004,111588.20000000001,1,3
ef45b354c6,20,6444.9,9207.0,1,128898.0,59338194.3,3,1
ef4683ffc6,332,1857.8,2527.0,3,616789.6,4694660.6,1,3
ef47f507dd,93,3442.05,3873.0,5,320110.65,13331059.65,1,1
ef488fd53d,29,1274.25,1345.0,3,36953.25,1713866.25,1,3
ef490d889e,2,10799.99,11999.99,1,21599.98,129599772.0001,3,0
ef4c01dc50,203,602.69,751.9,6,122346.07,453162.61100000003,1,3
ef57f32da3,34,437.62,468.0,2,14879.08,204806.16,1,3
ef5a9f0d4e,4,699.3,999.0,1,2797.2,698600.7,1,3
ef5e3501af,33,284.33,748.24,1,9382.89,212747.07919999998,1,3
ef630ac750,5239,2748.86,2894.19,6,14401277.540000001,7955723.123400001,0,2
ef6496c6c8,34,1229.3,1294.0,2,41796.2,1590714.2,1,3
ef6c934b24,193,2772.9,3099.1,3,535169.7000000001,8593494.39,1,3
ef6d00a1da,26,200.95,228.36,1,5224.7,45888.942,1,3
ef732f3b3d,12,119.2,298.0,1,1430.4,35521.6,1,3
ef7560fd8a,119,907.2,1120.0,1,107956.8,1016064.0,1,3
ef7ea39363,1211,3287.95,3461.0,2,3981707.4499999997,11379594.95,1,1
ef895ee7cb,51,334.28,433.03999999999996,2,17048.28,144756.61119999998,1,3
ef8dfbaa56,680,4270.75,4505.0,7,2904110.0,19239728.75,3,1
ef90f000f1,1,4979.4,5790.0,1,4979.4,28830725.999999996,1,1
ef914f271b,197,247.0,260.0,1,48659.0,64220.0,1,3
ef9da2ebc2,13,1474.78,1636.0,4,19172.14,2412740.08,1,3
efa991f40a,416,3704.33,5347.0,8,1541001.28,19807052.509999998,3,1
efa9e413ce,232,514.46,895.0,4,119354.72,460441.7,1,3
efaac07021,33,165.59,179.99,1,5464.47,29804.544100000003,1,3
efb194119f,1,167.2,209.0,1,167.2,34944.799999999996,1,3
efb3559629,2,2850.0,3000.0,1,5700.0,8550000.0,1,3
efb3b58429,6,779.99,1299.99,1,4679.9400000000005,1013979.2001,1,3
efbb2a7f93,68,269.37,448.94,1,18317.16,120930.9678,1,3
efc3021fc4,99,468.77,493.46,1,46408.229999999996,231319.2442,1,3
efc54616c6,9,3402.17,4149.0,2,30619.53,14115603.33,1,1
efc869a3da,4,268.2,298.0,1,1072.8,79923.59999999999,1,3
efd19f6e79,38,3276.55,3449.0,2,124508.90000000001,11300820.950000001,1,3
efd7747809,98,4059.35,4273.0,2,397816.3,17345602.55,1,1
efe13a5d49,11,973.75,1025.0,2,10711.25,998093.75,1,3
efe6c879c4,25,221.25,295.0,1,5531.25,65268.75,1,3
efeb3bd25d,846,9196.1,12001.0,8,7779900.600000001,110362396.10000001,3,0
efeb6583e3,13,330.28,359.0,1,4293.639999999999,118570.51999999999,1,3
efeb925caa,791,4918.55,6220.0,10,3890573.0500000003,30593381.0,3,1
eff355eac2,35,9675.75,10185.0,5,338651.25,98547513.75,3,0
eff52bb9d3,12,88.83,189.0,1,1065.96,16788.87,1,3
eff7ed3a86,22,1215.33,1664.83,1,26737.26,2023317.8438999997,1,3
f005fe1eb1,10,1393.6399999999999,1467.0,3,13936.399999999998,2044469.88,1,3
f00f64f4b2,379,800.47,1384.0,4,303378.13,1107850.48,1,3
f011ce590a,149,568.66,1324.38,1,84730.34,753121.9308,1,3
f0138fc0c3,2073,5923.62,6510.79,12,12279664.26,38567445.859799996,0,1
f01738be3d,67,263.6,479.29,1,17661.2,126340.84400000001,1,3
f017cf09b0,102,154.19,188.99,2,15727.38,29140.3681,1,3
f01e889955,4,359.4,599.0,1,1437.6,215280.59999999998,1,3
f023f21d2a,154,674.1,749.0,1,103811.40000000001,504900.9,1,3
f0294b23c7,74,3787.0299999999997,6921.219999999999,4,280240.22,26210867.776599996,3,1
f02d190c30,26,3778.33,3977.2,1,98236.58,15027174.076,1,1
f02f2593b6,10,654.36,798.0,2,6543.6,522179.28,1,3
f035b88ad0,3,1659.3,1799.0,2,4977.9,2985080.6999999997,1,3
f035ccc516,12,4572.84,5379.83,8,54874.08,24601101.8172,3,1
f03f13f4cb,393,3805.55,4477.08,4,1495581.1500000001,17037751.794,1,1
f041056e1f,10,1178.48,1683.54,1,11784.8,1984018.2192,1,3
f0498d8fe2,2,2356.0,2480.0,1,4712.0,5842880.0,1,3
f04e16762e,602,1625.56,3273.5499999999997,3,978587.12,5321351.937999999,1,3
f0536f26e6,6,623.7,693.0,2,3742.2000000000003,432224.10000000003,1,3
f053c261d6,5,490.62,629.0,1,2453.1,308599.98,1,3
f05721f4fd,198,1064.52,1369.43,3,210774.96,1457785.6236,1,3
f05db2a6df,10,171.0,180.0,1,1710.0,30780.0,1,3
f0670d40a2,780,1669.02,2154.0,3,1301835.6,3595069.08,1,3
f0688e9e8e,53,412.28,841.58,1,21850.84,346966.6024,1,3
f0693257f6,399,2823.49,3208.4500000000003,4,1126572.51,9059026.4905,1,1
f07934b92b,9,488.23,542.47,1,4394.07,264850.12810000003,1,3
f07b43db39,17,2567.09,2903.0,3,43640.53,7452262.2700000005,1,3
f07d596b27,5,429.66,462.0,1,2148.3,198502.92,1,3
f07f32a724,2,1252.1,1318.0,2,2504.2,1650267.7999999998,1,3
f08b00de8b,3,164.57,299.22,1,493.71,49242.6354,1,3
f08e765319,25,149.65,318.0,1,3741.25,47588.700000000004,1,3
f09cc5e433,74,2444.0,2600.0,1,180856.0,6354400.0,1,3
f09fb999ab,24,1349.1,1499.0,1,32378.399999999998,2022300.9,1,3
f0a774f205,1,5699.05,5999.0,1,5699.05,34188600.95,3,1
f0ae6b5956,252,178.8,298.0,1,45057.600000000006,53282.4,1,3
f0b1348c05,133,3279.7200000000003,4510.21,12,436202.76,14792225.941200001,3,1
f0b2095435,791,118.49,289.0,1,93725.59,34243.61,1,3
f0b2b532be,57,498.51,733.28,1,28415.07,365547.4128,1,3
f0b38f0da5,3,617.5,950.0,1,1852.5,586625.0,1,3
f0bd9328ca,4,2805.9,3741.2,1,11223.6,10497433.08,1,3
f0c4f1c391,146,1370.21,1870.41,4,200050.66,2562854.4861000003,1,3
f0cbdd0fd0,12,151.33,344.0,1,1815.96,52057.520000000004,1,3
f0ce48cae1,5280,1946.79,5064.5,6,10279051.2,9859517.955,0,1
f0d3c7aebf,16,6622.2,7737.0,3,105955.2,51235961.4,3,1
f0dfb01498,12,3405.15,3758.0,2,40861.8,12796553.700000001,1,1
f0eb0a961b,15,2907.0,3060.0,3,43605.0,8895420.0,1,3
f0eef0a972,1,59.7,199.0,1,59.7,11880.300000000001,1,3
f0f011f26a,1005,10346.48,10892.13,4,10398212.4,112695205.20239998,3,0
f0f4a8c216,222,436.04,691.1,3,96800.88,301347.244,1,3
f0ff12933f,68,12521.93,13625.0,15,851491.24,170611296.25,2,0
f1035af07c,1000,976.27,1027.71,1,976270.0,1003322.4417,1,3
f10571e55e,27,2366.13,2662.62,4,63885.51,6300105.0606,1,3
f10593ccfc,54,1310.05,1379.0,3,70742.7,1806558.95,1,3
f10b07c4a1,14,137.31,199.0,1,1922.3400000000001,27324.69,1,3
f10bf62797,733,371.69,916.5999999999999,3,272448.77,340691.05399999995,1,3
f114779de7,6818,3224.25,4299.0,1,21982936.5,13861050.75,0,2
f1179a0cd2,29,942.14,1392.86,3,27322.06,1312269.1204,1,3
f1272100f8,397,1635.28,1721.51,4,649206.16,2815150.8728,1,3
f127408fe7,23,5682.650000000001,5981.75,9,130700.95000000001,33992191.6375,3,1
f128eb2bdc,635,2303.75,2425.0,2,1462881.25,5586593.75,1,3
f12dc2181b,29,712.5,750.0,2,20662.5,534375.0,1,3
f12f762cba,42,651.63,749.0,1,27368.46,488070.87,1,3
f12fca69e0,99,119.07,189.0,1,11787.929999999998,22504.23,1,3
f137f3a95b,42,930.47,1087.0,5,39079.74,1011420.89,1,3
f13dccfe54,3,994.2,1098.0,2,2982.6000000000004,1091631.6,1,3
f14bed752f,9,331.55,349.0,1,2983.9500000000003,115710.95,1,3
f15763fa52,591,3846.9,4155.9,7,2273517.9,15987331.709999999,3,1
f159fb21a8,411,228.65,497.0,2,93975.15000000001,113639.05,1,3
f15d667f0b,74,163.49,172.1,1,12098.26,28136.629,1,3
f163533a67,117,591.3199999999999,674.0,3,69184.43999999999,398549.67999999993,1,3
f1656bd42e,92,179.1,398.0,1,16477.2,71281.8,1,3
f16d23c337,41,11342.0,14177.5,2,465022.0,160801205.0,3,0
f175806d0e,78,186.12,514.42,2,14517.36,95743.8504,1,3
f17e1cdde4,1,3040.0,3200.0,1,3040.0,9728000.0,1,3
f187c2d2c6,37,703.5699999999999,895.73,5,26032.089999999997,630208.7561,1,3
f1885caf77,88,879.74,1238.34,2,77417.12,1089417.2315999998,1,3
f188b32b47,100,399.9,578.0,2,39990.0,231142.19999999998,1,3
f1890241b6,200,492.9,801.93,1,98580.0,395271.29699999996,1,3
f1942dd30a,155,222.88,398.0,1,34546.4,88706.24,1,3
f195859230,293,204.27,254.96,1,59851.11,52080.679200000006,1,3
f195e063d0,81,282.55,304.0,2,22886.55,85895.2,1,3
f199fbcae2,442,760.96,928.0,2,336344.32,706170.88,1,3
f1a1e5e753,12,192.85,203.0,1,2314.2,39148.549999999996,1,3
f1aaafe5a4,179,727.1,1084.95,4,130150.90000000001,788867.145,1,3
f1b0e0393e,1888,652.0899999999999,686.51,2,1231145.92,447666.3058999999,1,3
f1b3fa737b,77,209.51,299.3,1,16132.269999999999,62706.343,1,3
f1be795e6a,2,203.99,399.99,1,407.98,81593.96010000001,1,3
f1c3df8089,37,599.2,749.0,1,22170.4,448800.80000000005,1,3
f1c4fa529d,148,1133.02,1192.69,2,167686.96,1351341.6238,1,3
f1ccd6c043,16,3075.5699999999997,3246.5699999999997,2,49209.119999999995,9985053.294899998,1,3
f1ce7faf08,813,1468.06,1572.99,3,1193532.78,2309243.6994,1,3
f1d5b4f073,58,360.05,379.0,1,20882.9,136458.95,1,3
f1d7b9a4c4,25,329.65,347.0,1,8241.25,114388.54999999999,1,3
f1d7eb8872,6,329.96000000000004,474.77,2,1979.7600000000002,156655.1092,1,3
f1dcb82c8f,132,1569.15,1675.49,10,207127.80000000002,2629095.1335,1,1
f1dd8d7620,34,2400.14,2927.0,3,81604.76,7025209.779999999,1,3
f1e484eeda,585,2471.0,3530.0,3,1445535.0,8722630.0,1,1
f1ebd8fff6,7,3540.6499999999996,3727.0,3,24784.549999999996,13196002.549999999,1,1
f1f23ec3c3,48,1190.0,1700.0,1,57120.0,2023000.0,1,3
f1f48adf04,16,147.99,199.99,1,2367.84,29596.5201,1,3
f1f506668b,27,10941.829999999998,11697.0,3,295429.41,127986585.50999998,3,0
f1f563f7ae,7170,2460.1499999999996,2658.0,2,17639275.499999996,6539078.699999999,0,2
f1f9a839de,121,1262.87,1578.46,7,152807.27,1993389.7802,1,3
f202c4b94a,1020,400.5,450.0,1,408510.0,180225.0,1,3
f20574487b,5,796.38,1021.0,1,3981.9,813103.98,1,3
f208329398,4415,1513.69,3049.08,2,6682941.350000001,4615361.9052,1,1
f20d52052d,3,1178.0,1240.0,1,3534.0,1460720.0,1,3
f214a01a9c,2,2732.7000000000003,3168.0,2,5465.400000000001,8657193.600000001,1,3
f2171b0635,13,218.5,230.0,1,2840.5,50255.0,1,3
f2188f90c9,996,552.5,650.0,1,550290.0,359125.0,1,3
f229014654,269,3546.15,4100.0,6,953914.35,14539215.0,1,1
f2295732e1,81,14752.0,20145.0,10,1194912.0,297179040.0,2,0
f22aa40c19,3344,5925.87,7452.860000000001,7,19816109.28,44164679.4882,0,2
f22f1358e6,1021,4080.53,4294.34,3,4166221.1300000004,17523183.200200003,3,1
f236046e91,1,1045.0,1100.0,1,1045.0,1149500.0,1,3
f236947d6d,209,23455.579999999998,24690.21,31,4902216.22,579123195.8718,2,0
f23c3796ab,270,1515.18,3928.26,3,409098.60000000003,5952020.986800001,1,3
f24665dd73,1,4434.9,5599.0,2,4434.9,24831005.099999998,1,1
f24c0e0289,2,806.65,949.0,1,1613.3,765510.85,1,3
f2500364d9,9,361.36,388.56,1,3252.2400000000002,140410.0416,1,3
f251425984,59,286.14,486.0,2,16882.26,139064.03999999998,1,3
f252bddde8,791,13116.11,24025.75,17,10374843.01,315124379.83250004,2,0
f256535ae5,98,2462.92,2645.0,5,241366.16,6514423.4,1,3
f267b98d19,76,531.11,572.17,4,40364.36,303885.20869999996,1,3
f2687ef6a3,64,674.91,862.44,5,43194.24,582069.3804,1,3
f268f57cd2,29,358.35,377.22,1,10392.150000000001,135176.787,1,3
f26ad4e788,135,3811.6,4750.0,7,514566.0,18105100.0,3,1
f26fee74b9,43,194.54,299.3,1,8365.22,58225.822,1,3
f272831889,1,2365.5,2490.0,1,2365.5,5890095.0,1,3
f2765378ae,400,591.67,622.91,1,236667.99999999997,368557.15969999996,1,3
f27c76e853,199,1589.47,2999.0,1,316304.53,4766820.53,1,3
f281dc4817,35,3468.75,4625.0,1,121406.25,16042968.75,1,1
f291aa4b88,8,2038.8000000000002,3398.0,2,16310.400000000001,6927842.4,1,3
f293f6288d,274,1168.15,1229.63,2,320073.10000000003,1436392.2845000003,1,3
f296c50197,132,13212.07,14550.0,12,1743993.24,192235618.5,2,0
f29c208f87,60,6286.129999999999,6617.0,13,377167.79999999993,41595322.20999999,3,1
f29f1e5242,416,1186.26,1595.0,2,493484.16,1892084.7,1,3
f29f4c7ee2,22,2989.36,3397.0,1,65765.92,10154855.92,1,3
f2a02f7034,138,1717.59,1808.0,4,237027.41999999998,3105402.7199999997,1,3
f2a68ea30a,5,425.5,607.86,1,2127.5,258644.43,1,3
f2a77f85b9,227,220.52,298.0,1,50058.04,65714.96,1,3
f2aa435c33,4,8292.6,9214.0,2,33170.4,76408016.4,3,1
f2b9751554,4,1121.0,1180.0,2,4484.0,1322780.0,1,3
f2bb890472,23,1228.2,1359.0,4,28248.600000000002,1669123.8,1,3
f2c493b0c1,404,1697.57,3367.08,5,685818.28,5715853.9956,1,1
f2cba996c8,419,1783.3000000000002,2098.0,2,747202.7000000001,3741363.4000000004,1,3
f2d17b76d9,40,2626.2,2918.0,2,105048.0,7663251.6,1,3
f2d8b70068,403,138.7,365.0,1,55896.1,50625.49999999999,1,3
f2e9fca5a8,186,464.12,634.0,4,86326.32,294252.08,1,3
f2ea732b6c,130,5733.99,6658.0,3,745418.7,38176905.42,3,1
f2f0db7554,13,136.04,149.5,1,1768.52,20337.98,1,3
f2f43d0e02,392,587.74,971.5899999999999,2,230394.08000000002,571042.3066,1,3
f303654e7d,1,399.2,499.0,1,399.2,199200.8,1,3
f303788325,8,143.1,159.0,1,1144.8,22752.899999999998,1,3
f30a92fea3,67,95.52,199.0,1,6399.84,19008.48,1,3
f3259a2cfa,4,318.77,348.0,2,1275.08,110931.95999999999,1,3
f32a6a9fb3,2,1359.15,1599.0,1,2718.3,2173280.85,1,3
f32d8ce0af,247,3437.04,3618.49,3,848948.88,12436894.8696,1,1
f32e6ba414,78,8815.65,10190.0,10,687620.7,89831473.5,3,0
f335052bc1,632,1218.01,2060.94,6,769782.32,2510245.5294,1,3
f335cbf7ba,8,199.5,210.0,1,1596.0,41895.0,1,3
f340616b59,6,320.89,368.6,2,1925.34,118280.054,1,3
f3408339cc,2009,5502.65,6185.0,5,11054823.85,34033890.25,3,1
f34617592c,442,944.11,1517.0,6,417296.62,1432214.87,1,3
f348bc761a,62,1539.45,2799.0,1,95445.90000000001,4308920.55,1,3
f34fa6b58b,1462,827.08,1578.0,5,1209190.96,1305132.24,1,3
f3523d35e9,7,405.0,450.0,1,2835.0,182250.0,1,3
f360d9450c,3,15884.2,18687.3,1,47652.600000000006,296832810.66,2,0
f36157c6fb,356,2348.88,2562.0,9,836201.28,6017830.5600000005,1,1
f3623bfebc,7,1811.35,2001.0,9,12679.449999999999,3624511.3499999996,1,1
f363374748,468,140.4,360.0,1,65707.2,50544.0,1,3
f365f6b17f,103,2369.32,3194.75,5,244039.96000000002,7569385.07,1,1
f36a034b6f,36,6649.05,6999.0,1,239365.80000000002,46536700.95,3,1
f36c281f39,542,1909.18,2782.21,3,1034775.56,5311739.6878,1,3
f36c5968f0,111,621.67,844.24,4,69005.37,524838.6808,1,3
f36fb8ea9d,102,443.65000000000003,467.0,3,45252.3,207184.55000000002,1,3
f37745fe97,91,84.55,89.0,1,7694.05,7524.95,1,3
f37f601c26,100,600.09,652.47,1,60009.0,391540.7223,1,3
f38abf7258,116,256.28,298.0,1,29728.479999999996,76371.43999999999,1,3
f38cf4f30d,239,365.65,739.33,3,87390.34999999999,270336.0145,1,3
f392f68228,120,93.54,194.88,1,11224.800000000001,18229.0752,1,3
f39b8bf1d5,578,16527.0,22951.0,9,9552606.0,379311177.0,2,0
f39fd5f59b,3,1007.3199999999999,1777.07,2,3021.96,1790078.1523999998,1,3
f3a0d47fc9,500,133.2,148.0,1,66600.0,19713.6,1,3
f3a3d4d475,101,1688.9,2170.0,2,170578.90000000002,3664913.0,1,3
f3a6963e7f,138,1857.25,3029.0,8,256300.5,5625610.25,1,1
f3a875d7ad,3,495.2,619.0,1,1485.6,306528.8,1,3
f3b26cf5a8,133,564.54,1309.04,2,75083.81999999999,739005.4415999999,1,3
f3b76fe3e2,1,519.2,649.0,1,519.2,336960.80000000005,1,3
f3b79188eb,5,570.4,620.0,1,2852.0,353648.0,1,3
f3c40bb83e,13,128.02,182.89,1,1664.2600000000002,23413.5778,1,3
f3d3a4044c,4,1920.0,3200.0,1,7680.0,6144000.0,1,3
f3d975d51e,27,1481.27,2116.1,1,39994.29,3134515.4469999997,1,3
f3dace0b81,495,556.69,662.94,1,275561.55000000005,369052.06860000006,1,3
f3dd16d11b,16,1573.5,2098.0,2,25176.0,3301203.0,1,3
f3dd6544e1,4,1138.1,1198.0,2,4552.4,1363443.7999999998,1,3
f3e34df306,4,169.26,182.0,1,677.04,30805.32,1,3
f3e6936b5a,275,3459.25,4505.0,4,951293.75,15583921.25,1,1
f3f3bfb2ad,2796,5847.3,6206.46,11,16349050.8,36291033.558,0,2
f3fdfbf916,603,14187.61,18481.58,33,8555128.83,262209449.22380003,2,0
f3fe010794,40,235.75,263.23,2,9430.0,62056.4725,1,3
f3ff3cc2ec,75,1552.92,1647.69,5,116469.0,2558730.7548,1,3
f3ff63cf60,1,1404.95,1988.0,2,1404.95,2793040.6,1,3
f4007306cf,1,213.81,225.03,1,213.81,48113.664300000004,1,3
f405d76e0d,231,422.73,444.98,2,97650.63,188106.3954,1,3
f4094aaf75,743,825.95,1496.0,3,613680.85,1235621.2,1,3
f40a820698,468,1652.25,1770.0,5,773253.0,2924482.5,1,3
f410fb2496,241,199.0,398.0,2,47959.0,79202.0,1,3
f412c3c03d,180,749.55,789.0,1,134919.0,591394.95,1,3
f4150c7704,22,158.01,229.0,1,3476.22,36184.29,1,3
f41671fb2c,7,1203.35,1357.0,2,8423.449999999999,1632945.95,1,3
f4196912d9,233,356.25,375.0,1,83006.25,133593.75,1,3
f41c6eaa0a,127,184.14,297.0,1,23385.78,54689.579999999994,1,3
f41e570368,46,740.06,779.02,2,34042.759999999995,576521.5412,1,3
f42343daf6,100,605.89,673.42,1,60589.0,408018.44379999995,1,3
f430a6d4f4,146,178.8,298.0,1,26104.800000000003,53282.4,1,3
f433509823,8,493.08,587.0,1,3944.64,289437.95999999996,1,3
f43361ecf1,20,354.0,600.0,1,7080.0,212400.0,1,3
f43897f95a,5715,2284.39,2581.42,5,13055288.85,5896970.033799999,0,1
f43d19f3a5,122,8453.99,10562.36,18,1031386.78,89294085.8164,3,0
f43f6de90d,9,1083.0,2166.0,1,9747.0,2345778.0,1,3
f4419ae965,39,277.4,380.0,1,10818.599999999999,105411.99999999999,1,3
f44acf2255,2,1395.42,1789.0,1,2790.84,2496406.3800000004,1,3
f450733a96,186,5384.33,9951.59,2,1001485.38,53582644.5847,3,1
f458c70285,24,298.57,409.0,1,7165.68,122115.12999999999,1,3
f45ca08d61,18,871.4,995.0,2,15685.199999999999,867043.0,1,3
f45cbea1be,0,432.0,480.0,1,0.0,207360.0,1,3
f45d6d0765,1255,1188.23,1987.0,8,1491228.65,2361013.0100000002,1,1
f4618e8810,9,1499.1,1578.0,3,13491.9,2365579.8,1,3
f461b5be92,37,288.0,480.0,1,10656.0,138240.0,1,3
f466de6aae,31,287.8,397.0,2,8921.800000000001,114256.6,1,3
f46aa236fe,360,2475.38,2620.7200000000003,6,891136.8,6487277.8736000005,1,1
f46e9885da,8986,1314.8400000000001,1384.25,2,11815152.240000002,1820067.2700000003,0,2
f46ef821cb,430,753.44,993.2,5,323979.2,748316.6080000001,1,3
f46f55b56e,677,896.9000000000001,1153.99,5,607201.3,1035013.6310000002,1,3
f470e4f186,3,474.05,499.0,1,1422.15,236550.95,1,3
f4733ec9b0,215,178.55,299.0,2,38388.25,53386.450000000004,1,3
f475ea0f50,309,1127.78,2693.66,4,348484.02,3037855.8748,1,3
f480833213,654,322.65,586.3,3,211013.09999999998,189169.69499999998,1,3
f488235a6e,193,919.47,1131.99,19,177457.71,1040830.8453,3,1
f48a01ce3b,98,135.66,159.61,1,13294.68,21652.692600000002,1,3
f48ea2409d,44,758.7,1398.0,2,33382.8,1060662.6,1,3
f48f3c5e0a,105,197.5,250.0,1,20737.5,49375.0,1,3
f4994de82c,82,1763.2,1942.0,4,144582.4,3424134.4,1,3
f49c954d56,179,1463.0,1540.0,3,261877.0,2253020.0,1,3
f4b43f6c28,6,251.37,399.0,1,1508.22,100296.63,1,3
f4bbb9bcdd,26,1197.8200000000002,1982.0,2,31143.320000000003,2374079.24,1,3
f4c3086e80,1406,1031.2,1618.0,7,1449867.2,1668481.6,1,1
f4c6b455a3,2013,780.41,866.84,1,1570965.3299999998,676490.6044,1,3
f4d2679697,50,893.77,1128.53,2,44688.5,1008646.2581,1,3
f4e7df227c,210,4531.85,6301.0,11,951688.5000000001,28555186.85,3,1
f4f93d119e,9,247.64999999999998,268.0,2,2228.85,66370.2,1,3
f4ff305df1,3,1026.0,1080.0,2,3078.0,1108080.0,1,3
f4ff8ad172,878,861.11,1714.0,5,756054.58,1475942.54,1,3
f4ffbb1213,15,769.23,999.0,1,11538.45,768460.77,1,3
f5026e4729,15,2491.0,2800.0,5,37365.0,6974800.0,1,3
f505dfb7fe,6,419.4,699.0,1,2516.3999999999996,293160.6,1,3
f50b201c74,14571,1629.29,1773.1399999999999,3,23740384.59,2888959.2706,0,2
f50bc4a9c3,20,1481.52,2057.66,1,29630.4,3048464.4431999996,1,3
f50c102f5c,12,1280.0,1600.0,1,15360.0,2048000.0,1,3
f50f85905c,14,1528.37,1851.0,6,21397.18,2829012.8699999996,1,3
f51039cbc0,1999,4089.6000000000004,4544.0,2,8175110.4,18583142.400000002,3,1
f511c779c4,20,266.0,280.0,1,5320.0,74480.0,1,3
f520f83879,0,2564.05,2699.0,1,0.0,6920370.95,1,3
f52255f0ab,173,6099.02,10133.380000000001,4,1055130.46,61803687.28760001,3,1
f527c0e2a7,702,242.24,654.71,1,170052.48,158596.9504,1,3
f529aa30af,99,3894.0,6600.0,1,385506.0,25700400.0,1,1
f52d2689e7,537,191.36,308.65,1,102760.32,59063.264,1,3
f53b643f20,3,3573.9700000000003,3894.24,3,10721.91,13917896.9328,1,1
f53fae3ddb,0,348.65999999999997,527.5,2,0.0,183918.15,1,3
f5418d337a,1204,2891.75,3931.0,9,3481667.0,11367469.25,3,1
f546ae7bf3,4198,740.2,779.29,1,3107359.6,576830.458,1,1
f5500a2cf9,5,7494.85,9397.0,3,37474.25,70429105.45,3,1
f557506a98,5,20899.05,21999.0,1,104495.25,459758200.95,2,0
f55fd3648c,68,179.99,239.99,1,12239.32,43195.8001,1,3
f5624e363e,53,157.41,297.0,1,8342.73,46750.77,1,3
f568d91c61,10,945.25,995.0,1,9452.5,940523.75,1,3
f5691c9e2d,33,186.6,296.2,1,6157.8,55270.92,1,3
f56a834634,39,1660.6,1748.0,2,64763.399999999994,2902728.8,1,3
f5747efc97,9,23939.55,26189.0,5,215455.94999999998,626952874.9499999,2,0
f574808324,1009,1457.01,1533.8899999999999,2,1470123.09,2234893.0689,1,3
f578f4970f,60,14673.73,23498.0,2,880423.7999999999,344803307.53999996,2,0
f57dd44683,25,280.96,298.9,1,7023.999999999999,83978.94399999999,1,3
f583e69c4f,4,422.53,899.0,1,1690.12,379854.47,1,3
f5869a507f,0,410.0,500.0,1,0.0,205000.0,1,3
f58c582686,944,1439.1,1599.0,1,1358510.4,2301120.9,1,3
f59c2f3acd,1,5764.2,7390.0,1,5764.2,42597438.0,3,1
f59c312587,10,949.05,999.0,1,9490.5,948100.95,1,3
f59d50a76d,68,1078.25,1135.0,4,73321.0,1223813.75,1,3
f5a050136c,2,268.2,298.0,1,536.4,79923.59999999999,1,3
f5a13dca73,84,134.1,149.0,1,11264.4,19980.899999999998,1,3
f5b0cb0874,160,199.2,498.0,1,31872.0,99201.59999999999,1,3
f5bd08e200,273,562.6700000000001,1026.22,5,153608.91000000003,577423.2074000001,1,3
f5bd23b16e,71,1195.54,2599.0,1,84883.34,3107208.46,1,3
f5c64d6bb7,6,11814.02,13596.0,4,70884.12,160623415.92000002,3,0
f5cbaf03fb,223,283.95,538.0,2,63320.85,152765.1,1,3
f5cef57120,8,65.55,69.0,1,524.4,4522.95,1,3
f5cf55cc1e,113,1629.03,2208.0,2,184080.38999999998,3596898.2399999998,1,3
f5de8e83de,20,199.2,249.0,1,3984.0,49600.799999999996,1,3
f5e73e2a40,46,264.1,278.0,1,12148.6,73419.8,1,3
f5ea1c8a16,152,6119.28,8661.0,3,930130.5599999999,52999084.08,3,1
f5eabdfabb,15,2800.59,2948.0,2,42008.850000000006,8256139.32,1,3
f5ee656dae,29,128.14,298.0,1,3716.0599999999995,38185.719999999994,1,3
f5f2f10d7d,3,25108.11,26598.0,2,75324.33,667825509.78,2,0
f5f62c2e22,28,1599.2,1999.0,1,44777.6,3196800.8000000003,1,3
f5f8b8a59d,93,8664.51,9120.550000000001,8,805799.43,79025096.68050002,3,0
f5fbacfc1d,154,2762.5,3250.0,2,425425.0,8978125.0,1,3
f5fd26efba,7,555.75,585.0,1,3890.25,325113.75,1,3
f60088a749,62,7998.23,8998.0,2,495890.25999999995,71968073.53999999,3,1
f602f79def,18806,665.1800000000001,804.3599999999999,2,12509375.080000002,535044.1847999999,0,2
f6062a8ca7,16,872.1,918.0,2,13953.6,800587.8,1,3
f60680d4d8,138,2719.37,2862.5,9,375273.06,7784196.625,1,1
f6162cad7f,3,374.25,499.0,1,1122.75,186750.75,1,3
f61a73f399,780,5290.51,7110.0,10,4126597.8000000003,37615526.1,3,1
f61c81ba31,6,103.26,149.65,1,619.5600000000001,15452.859000000002,1,3
f6225f02e3,73,49.5,99.0,1,3613.5,4900.5,1,3
f62578a347,127,111.67,372.25,1,14182.09,41569.1575,1,3
f62add95de,192,1809.05,2199.0,2,347337.6,3978100.9499999997,1,3
f630fb8b4b,72,7201.83,10749.0,1,518531.76,77412470.67,3,1
f633f6c924,53,447.4,698.0,3,23712.199999999997,312285.2,1,3
f640fe6f92,74,198.28,252.53,1,14672.72,50071.6484,1,3
